Subregion,Region,Lat,Long,Day,Count
Hainan,China,19.1959,109.7453,2020-02-02,64
Guizhou,China,26.8154,106.8748,2020-02-02,38
Tianjin,China,39.3054,117.323,2020-02-02,48
Shanxi,China,37.5777,112.2922,2020-02-02,66
Gansu,China,37.8099,101.0583,2020-02-02,51
Hong Kong,China,22.3,114.2,2020-02-02,15
Liaoning,China,41.2956,122.6085,2020-02-02,70
Jilin,China,43.6661,126.1923,2020-02-02,23
Xinjiang,China,41.1129,85.2401,2020-02-02,21
Inner Mongolia,China,44.0935,113.9448,2020-02-02,27
Ningxia,China,37.2692,106.1655,2020-02-02,28
All,Taiwan*,23.7,121,2020-02-02,10
All,Vietnam,16,108,2020-02-02,6
All,Russia,60,90,2020-02-02,2
Qinghai,China,35.7452,95.9956,2020-02-02,11
Macau,China,22.1667,113.55,2020-02-02,8
Tibet,China,31.6927,88.0924,2020-02-02,1
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-02,2
All,Thailand,15,101,2020-02-03,19
All,Japan,36,138,2020-02-03,20
All,Singapore,1.2833,103.8333,2020-02-03,18
All,Nepal,28.1667,84.25,2020-02-03,1
All,Malaysia,2.5,112.5,2020-02-03,8
British Columbia,Canada,49.2827,-123.1207,2020-02-03,1
New South Wales,Australia,-33.8688,151.2093,2020-02-03,4
Victoria,Australia,-37.8136,144.9631,2020-02-03,4
Queensland,Australia,-28.0167,153.4,2020-02-03,2
All,Cambodia,11.55,104.9167,2020-02-03,1
All,Sri Lanka,7,81,2020-02-03,1
All,Germany,51,9,2020-02-03,12
All,Finland,64,26,2020-02-03,1
All,United Arab Emirates,24,54,2020-02-03,5
All,Philippines,13,122,2020-02-03,2
All,India,21,78,2020-02-03,3
All,Italy,43,12,2020-02-03,2
All,Sweden,63,16,2020-02-03,1
All,Spain,40,-4,2020-02-03,1
South Australia,Australia,-34.9285,138.6007,2020-02-03,2
Ontario,Canada,51.2538,-85.3232,2020-02-03,3
Hubei,China,30.9756,112.2707,2020-02-03,13522
All,"Korea, South",36,128,2020-02-03,15
France,France,46.2276,2.2137,2020-02-03,6
Guangdong,China,23.3417,113.4244,2020-02-03,725
Henan,China,33.882,113.614,2020-02-03,566
Zhejiang,China,29.1832,120.0934,2020-02-03,724
Hunan,China,27.6104,111.7088,2020-02-03,521
Anhui,China,31.8257,117.2264,2020-02-03,408
Jiangxi,China,27.614,115.7221,2020-02-03,391
Shandong,China,36.3427,118.1498,2020-02-03,259
Jiangsu,China,32.9711,119.455,2020-02-03,271
Chongqing,China,30.0572,107.874,2020-02-03,337
Sichuan,China,30.6171,102.7103,2020-02-03,254
Heilongjiang,China,47.862,127.7615,2020-02-03,121
Beijing,China,40.1824,116.4142,2020-02-03,212
Shanghai,China,31.202,121.4491,2020-02-03,203
Hebei,China,39.549,116.1306,2020-02-03,113
Fujian,China,26.0789,117.9874,2020-02-03,179
Guangxi,China,23.8298,108.7881,2020-02-03,127
Shaanxi,China,35.1917,108.8701,2020-02-03,128
Yunnan,China,24.974,101.487,2020-02-03,117
Hainan,China,19.1959,109.7453,2020-02-03,72
Guizhou,China,26.8154,106.8748,2020-02-03,46
Tianjin,China,39.3054,117.323,2020-02-03,60
Shanxi,China,37.5777,112.2922,2020-02-03,74
Gansu,China,37.8099,101.0583,2020-02-03,55
Hong Kong,China,22.3,114.2,2020-02-03,15
Liaoning,China,41.2956,122.6085,2020-02-03,74
Jilin,China,43.6661,126.1923,2020-02-03,31
Xinjiang,China,41.1129,85.2401,2020-02-03,24
Inner Mongolia,China,44.0935,113.9448,2020-02-03,34
Ningxia,China,37.2692,106.1655,2020-02-03,31
All,Taiwan*,23.7,121,2020-02-03,10
All,Vietnam,16,108,2020-02-03,8
All,Russia,60,90,2020-02-03,2
Qinghai,China,35.7452,95.9956,2020-02-03,13
Macau,China,22.1667,113.55,2020-02-03,8
Tibet,China,31.6927,88.0924,2020-02-03,1
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-03,2
All,Thailand,15,101,2020-02-04,25
All,Japan,36,138,2020-02-04,22
All,Singapore,1.2833,103.8333,2020-02-04,24
All,Nepal,28.1667,84.25,2020-02-04,1
All,Malaysia,2.5,112.5,2020-02-04,10
British Columbia,Canada,49.2827,-123.1207,2020-02-04,1
New South Wales,Australia,-33.8688,151.2093,2020-02-04,4
Victoria,Australia,-37.8136,144.9631,2020-02-04,4
Queensland,Australia,-28.0167,153.4,2020-02-04,3
All,Cambodia,11.55,104.9167,2020-02-04,1
All,Sri Lanka,7,81,2020-02-04,1
All,Germany,51,9,2020-02-04,12
All,Finland,64,26,2020-02-04,1
All,United Arab Emirates,24,54,2020-02-04,5
All,Philippines,13,122,2020-02-04,2
All,India,21,78,2020-02-04,3
All,Italy,43,12,2020-02-04,2
All,Sweden,63,16,2020-02-04,1
All,Spain,40,-4,2020-02-04,1
South Australia,Australia,-34.9285,138.6007,2020-02-04,2
All,Belgium,50.8333,4,2020-02-04,1
Ontario,Canada,51.2538,-85.3232,2020-02-04,3
Hubei,China,30.9756,112.2707,2020-02-04,16678
All,"Korea, South",36,128,2020-02-04,16
France,France,46.2276,2.2137,2020-02-04,6
Guangdong,China,23.3417,113.4244,2020-02-04,813
Henan,China,33.882,113.614,2020-02-04,675
Zhejiang,China,29.1832,120.0934,2020-02-04,829
Hunan,China,27.6104,111.7088,2020-02-04,593
Anhui,China,31.8257,117.2264,2020-02-04,480
Jiangxi,China,27.614,115.7221,2020-02-04,476
Shandong,China,36.3427,118.1498,2020-02-04,275
Jiangsu,China,32.9711,119.455,2020-02-04,308
Chongqing,China,30.0572,107.874,2020-02-04,366
Sichuan,China,30.6171,102.7103,2020-02-04,282
Heilongjiang,China,47.862,127.7615,2020-02-04,155
Beijing,China,40.1824,116.4142,2020-02-04,228
Shanghai,China,31.202,121.4491,2020-02-04,219
Hebei,China,39.549,116.1306,2020-02-04,126
Fujian,China,26.0789,117.9874,2020-02-04,194
Guangxi,China,23.8298,108.7881,2020-02-04,139
Shaanxi,China,35.1917,108.8701,2020-02-04,142
Yunnan,China,24.974,101.487,2020-02-04,122
Hainan,China,19.1959,109.7453,2020-02-04,80
Guizhou,China,26.8154,106.8748,2020-02-04,58
Tianjin,China,39.3054,117.323,2020-02-04,67
Shanxi,China,37.5777,112.2922,2020-02-04,81
Gansu,China,37.8099,101.0583,2020-02-04,57
Hong Kong,China,22.3,114.2,2020-02-04,17
Liaoning,China,41.2956,122.6085,2020-02-04,81
Jilin,China,43.6661,126.1923,2020-02-04,42
Xinjiang,China,41.1129,85.2401,2020-02-04,29
Inner Mongolia,China,44.0935,113.9448,2020-02-04,35
Ningxia,China,37.2692,106.1655,2020-02-04,34
All,Taiwan*,23.7,121,2020-02-04,11
All,Vietnam,16,108,2020-02-04,8
All,Russia,60,90,2020-02-04,2
Qinghai,China,35.7452,95.9956,2020-02-04,15
Macau,China,22.1667,113.55,2020-02-04,10
Tibet,China,31.6927,88.0924,2020-02-04,1
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-04,2
All,Thailand,15,101,2020-02-05,25
All,Japan,36,138,2020-02-05,22
All,Singapore,1.2833,103.8333,2020-02-05,28
All,Nepal,28.1667,84.25,2020-02-05,1
All,Malaysia,2.5,112.5,2020-02-05,12
British Columbia,Canada,49.2827,-123.1207,2020-02-05,2
New South Wales,Australia,-33.8688,151.2093,2020-02-05,4
Victoria,Australia,-37.8136,144.9631,2020-02-05,4
Queensland,Australia,-28.0167,153.4,2020-02-05,3
All,Cambodia,11.55,104.9167,2020-02-05,1
All,Sri Lanka,7,81,2020-02-05,1
All,Germany,51,9,2020-02-05,12
All,Finland,64,26,2020-02-05,1
All,United Arab Emirates,24,54,2020-02-05,5
All,Philippines,13,122,2020-02-05,2
All,India,21,78,2020-02-05,3
All,Italy,43,12,2020-02-05,2
All,Sweden,63,16,2020-02-05,1
All,Spain,40,-4,2020-02-05,1
South Australia,Australia,-34.9285,138.6007,2020-02-05,2
All,Belgium,50.8333,4,2020-02-05,1
Ontario,Canada,51.2538,-85.3232,2020-02-05,3
Hubei,China,30.9756,112.2707,2020-02-05,19665
All,"Korea, South",36,128,2020-02-05,19
France,France,46.2276,2.2137,2020-02-05,6
Guangdong,China,23.3417,113.4244,2020-02-05,895
Henan,China,33.882,113.614,2020-02-05,764
Zhejiang,China,29.1832,120.0934,2020-02-05,895
Hunan,China,27.6104,111.7088,2020-02-05,661
Anhui,China,31.8257,117.2264,2020-02-05,530
Jiangxi,China,27.614,115.7221,2020-02-05,548
Shandong,China,36.3427,118.1498,2020-02-05,307
Jiangsu,China,32.9711,119.455,2020-02-05,341
Chongqing,China,30.0572,107.874,2020-02-05,389
Sichuan,China,30.6171,102.7103,2020-02-05,301
Heilongjiang,China,47.862,127.7615,2020-02-05,190
Beijing,China,40.1824,116.4142,2020-02-05,253
Shanghai,China,31.202,121.4491,2020-02-05,243
Hebei,China,39.549,116.1306,2020-02-05,135
Fujian,China,26.0789,117.9874,2020-02-05,205
Guangxi,China,23.8298,108.7881,2020-02-05,150
Shaanxi,China,35.1917,108.8701,2020-02-05,165
Yunnan,China,24.974,101.487,2020-02-05,128
Hainan,China,19.1959,109.7453,2020-02-05,99
Guizhou,China,26.8154,106.8748,2020-02-05,64
Tianjin,China,39.3054,117.323,2020-02-05,69
Shanxi,China,37.5777,112.2922,2020-02-05,81
Gansu,China,37.8099,101.0583,2020-02-05,62
Hong Kong,China,22.3,114.2,2020-02-05,21
Liaoning,China,41.2956,122.6085,2020-02-05,89
Jilin,China,43.6661,126.1923,2020-02-05,54
Xinjiang,China,41.1129,85.2401,2020-02-05,32
Inner Mongolia,China,44.0935,113.9448,2020-02-05,42
Ningxia,China,37.2692,106.1655,2020-02-05,34
All,Taiwan*,23.7,121,2020-02-05,11
All,Vietnam,16,108,2020-02-05,8
All,Russia,60,90,2020-02-05,2
Qinghai,China,35.7452,95.9956,2020-02-05,17
Macau,China,22.1667,113.55,2020-02-05,10
Tibet,China,31.6927,88.0924,2020-02-05,1
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-05,2
All,Thailand,15,101,2020-02-06,25
All,Japan,36,138,2020-02-06,45
All,Singapore,1.2833,103.8333,2020-02-06,28
All,Nepal,28.1667,84.25,2020-02-06,1
All,Malaysia,2.5,112.5,2020-02-06,12
British Columbia,Canada,49.2827,-123.1207,2020-02-06,2
New South Wales,Australia,-33.8688,151.2093,2020-02-06,4
Victoria,Australia,-37.8136,144.9631,2020-02-06,4
Queensland,Australia,-28.0167,153.4,2020-02-06,4
All,Cambodia,11.55,104.9167,2020-02-06,1
All,Sri Lanka,7,81,2020-02-06,1
All,Germany,51,9,2020-02-06,12
All,Finland,64,26,2020-02-06,1
All,United Arab Emirates,24,54,2020-02-06,5
All,Philippines,13,122,2020-02-06,2
All,India,21,78,2020-02-06,3
All,Italy,43,12,2020-02-06,2
All,Sweden,63,16,2020-02-06,1
All,Spain,40,-4,2020-02-06,1
South Australia,Australia,-34.9285,138.6007,2020-02-06,2
All,Belgium,50.8333,4,2020-02-06,1
Ontario,Canada,51.2538,-85.3232,2020-02-06,3
Hubei,China,30.9756,112.2707,2020-02-06,22112
All,"Korea, South",36,128,2020-02-06,23
France,France,46.2276,2.2137,2020-02-06,6
Guangdong,China,23.3417,113.4244,2020-02-06,970
Henan,China,33.882,113.614,2020-02-06,851
Zhejiang,China,29.1832,120.0934,2020-02-06,954
Hunan,China,27.6104,111.7088,2020-02-06,711
Anhui,China,31.8257,117.2264,2020-02-06,591
Jiangxi,China,27.614,115.7221,2020-02-06,600
Shandong,China,36.3427,118.1498,2020-02-06,347
Jiangsu,China,32.9711,119.455,2020-02-06,373
Chongqing,China,30.0572,107.874,2020-02-06,411
Sichuan,China,30.6171,102.7103,2020-02-06,321
Heilongjiang,China,47.862,127.7615,2020-02-06,227
Beijing,China,40.1824,116.4142,2020-02-06,274
Shanghai,China,31.202,121.4491,2020-02-06,257
Hebei,China,39.549,116.1306,2020-02-06,157
Fujian,China,26.0789,117.9874,2020-02-06,215
Guangxi,China,23.8298,108.7881,2020-02-06,168
Shaanxi,China,35.1917,108.8701,2020-02-06,173
Yunnan,China,24.974,101.487,2020-02-06,133
Hainan,China,19.1959,109.7453,2020-02-06,106
Guizhou,China,26.8154,106.8748,2020-02-06,71
Tianjin,China,39.3054,117.323,2020-02-06,79
Shanxi,China,37.5777,112.2922,2020-02-06,96
Gansu,China,37.8099,101.0583,2020-02-06,62
Hong Kong,China,22.3,114.2,2020-02-06,24
Liaoning,China,41.2956,122.6085,2020-02-06,94
Jilin,China,43.6661,126.1923,2020-02-06,59
Xinjiang,China,41.1129,85.2401,2020-02-06,36
Inner Mongolia,China,44.0935,113.9448,2020-02-06,46
Ningxia,China,37.2692,106.1655,2020-02-06,40
All,Taiwan*,23.7,121,2020-02-06,16
All,Vietnam,16,108,2020-02-06,10
All,Russia,60,90,2020-02-06,2
Qinghai,China,35.7452,95.9956,2020-02-06,18
Macau,China,22.1667,113.55,2020-02-06,10
Tibet,China,31.6927,88.0924,2020-02-06,1
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-06,2
All,Thailand,15,101,2020-02-07,25
All,Japan,36,138,2020-02-07,25
All,Singapore,1.2833,103.8333,2020-02-07,30
All,Nepal,28.1667,84.25,2020-02-07,1
All,Malaysia,2.5,112.5,2020-02-07,12
British Columbia,Canada,49.2827,-123.1207,2020-02-07,4
New South Wales,Australia,-33.8688,151.2093,2020-02-07,4
Victoria,Australia,-37.8136,144.9631,2020-02-07,4
Queensland,Australia,-28.0167,153.4,2020-02-07,5
All,Cambodia,11.55,104.9167,2020-02-07,1
All,Sri Lanka,7,81,2020-02-07,1
All,Germany,51,9,2020-02-07,13
All,Finland,64,26,2020-02-07,1
All,United Arab Emirates,24,54,2020-02-07,5
All,Philippines,13,122,2020-02-07,3
All,India,21,78,2020-02-07,3
All,Italy,43,12,2020-02-07,3
All,Sweden,63,16,2020-02-07,1
All,Spain,40,-4,2020-02-07,1
South Australia,Australia,-34.9285,138.6007,2020-02-07,2
All,Belgium,50.8333,4,2020-02-07,1
Ontario,Canada,51.2538,-85.3232,2020-02-07,3
Hubei,China,30.9756,112.2707,2020-02-07,24953
All,"Korea, South",36,128,2020-02-07,24
France,France,46.2276,2.2137,2020-02-07,6
Guangdong,China,23.3417,113.4244,2020-02-07,1034
Henan,China,33.882,113.614,2020-02-07,914
Zhejiang,China,29.1832,120.0934,2020-02-07,1006
Hunan,China,27.6104,111.7088,2020-02-07,772
Anhui,China,31.8257,117.2264,2020-02-07,665
Jiangxi,China,27.614,115.7221,2020-02-07,661
Shandong,China,36.3427,118.1498,2020-02-07,386
Diamond Princess,Cruise Ship,35.4437,139.638,2020-02-07,61
Jiangsu,China,32.9711,119.455,2020-02-07,408
Chongqing,China,30.0572,107.874,2020-02-07,426
Sichuan,China,30.6171,102.7103,2020-02-07,344
Heilongjiang,China,47.862,127.7615,2020-02-07,277
Beijing,China,40.1824,116.4142,2020-02-07,297
Shanghai,China,31.202,121.4491,2020-02-07,277
Hebei,China,39.549,116.1306,2020-02-07,172
Fujian,China,26.0789,117.9874,2020-02-07,224
Guangxi,China,23.8298,108.7881,2020-02-07,172
Shaanxi,China,35.1917,108.8701,2020-02-07,184
Yunnan,China,24.974,101.487,2020-02-07,138
Hainan,China,19.1959,109.7453,2020-02-07,117
Guizhou,China,26.8154,106.8748,2020-02-07,81
Tianjin,China,39.3054,117.323,2020-02-07,81
Shanxi,China,37.5777,112.2922,2020-02-07,104
Gansu,China,37.8099,101.0583,2020-02-07,67
Hong Kong,China,22.3,114.2,2020-02-07,25
Liaoning,China,41.2956,122.6085,2020-02-07,99
Jilin,China,43.6661,126.1923,2020-02-07,65
Xinjiang,China,41.1129,85.2401,2020-02-07,39
Inner Mongolia,China,44.0935,113.9448,2020-02-07,50
Ningxia,China,37.2692,106.1655,2020-02-07,43
All,Taiwan*,23.7,121,2020-02-07,16
All,Vietnam,16,108,2020-02-07,10
All,Russia,60,90,2020-02-07,2
Qinghai,China,35.7452,95.9956,2020-02-07,18
Macau,China,22.1667,113.55,2020-02-07,10
Tibet,China,31.6927,88.0924,2020-02-07,1
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-07,3
All,Thailand,15,101,2020-02-08,32
All,Japan,36,138,2020-02-08,25
All,Singapore,1.2833,103.8333,2020-02-08,33
All,Nepal,28.1667,84.25,2020-02-08,1
All,Malaysia,2.5,112.5,2020-02-08,16
British Columbia,Canada,49.2827,-123.1207,2020-02-08,4
New South Wales,Australia,-33.8688,151.2093,2020-02-08,4
Victoria,Australia,-37.8136,144.9631,2020-02-08,4
Queensland,Australia,-28.0167,153.4,2020-02-08,5
All,Cambodia,11.55,104.9167,2020-02-08,1
All,Sri Lanka,7,81,2020-02-08,1
All,Germany,51,9,2020-02-08,13
All,Finland,64,26,2020-02-08,1
All,United Arab Emirates,24,54,2020-02-08,7
All,Philippines,13,122,2020-02-08,3
All,India,21,78,2020-02-08,3
All,Italy,43,12,2020-02-08,3
All,Sweden,63,16,2020-02-08,1
All,Spain,40,-4,2020-02-08,1
South Australia,Australia,-34.9285,138.6007,2020-02-08,2
All,Belgium,50.8333,4,2020-02-08,1
Ontario,Canada,51.2538,-85.3232,2020-02-08,3
Hubei,China,30.9756,112.2707,2020-02-08,27100
All,"Korea, South",36,128,2020-02-08,24
France,France,46.2276,2.2137,2020-02-08,11
Guangdong,China,23.3417,113.4244,2020-02-08,1095
Henan,China,33.882,113.614,2020-02-08,981
Zhejiang,China,29.1832,120.0934,2020-02-08,1048
Hunan,China,27.6104,111.7088,2020-02-08,803
Anhui,China,31.8257,117.2264,2020-02-08,733
Jiangxi,China,27.614,115.7221,2020-02-08,698
Shandong,China,36.3427,118.1498,2020-02-08,416
Diamond Princess,Cruise Ship,35.4437,139.638,2020-02-08,61
Jiangsu,China,32.9711,119.455,2020-02-08,439
Chongqing,China,30.0572,107.874,2020-02-08,428
Sichuan,China,30.6171,102.7103,2020-02-08,364
Heilongjiang,China,47.862,127.7615,2020-02-08,295
Beijing,China,40.1824,116.4142,2020-02-08,315
Shanghai,China,31.202,121.4491,2020-02-08,286
Hebei,China,39.549,116.1306,2020-02-08,195
Fujian,China,26.0789,117.9874,2020-02-08,239
Guangxi,China,23.8298,108.7881,2020-02-08,183
Shaanxi,China,35.1917,108.8701,2020-02-08,195
Yunnan,China,24.974,101.487,2020-02-08,138
Hainan,China,19.1959,109.7453,2020-02-08,124
Guizhou,China,26.8154,106.8748,2020-02-08,89
Tianjin,China,39.3054,117.323,2020-02-08,88
Shanxi,China,37.5777,112.2922,2020-02-08,115
Gansu,China,37.8099,101.0583,2020-02-08,79
Hong Kong,China,22.3,114.2,2020-02-08,26
Liaoning,China,41.2956,122.6085,2020-02-08,105
Jilin,China,43.6661,126.1923,2020-02-08,69
Xinjiang,China,41.1129,85.2401,2020-02-08,42
Inner Mongolia,China,44.0935,113.9448,2020-02-08,52
Ningxia,China,37.2692,106.1655,2020-02-08,45
All,Taiwan*,23.7,121,2020-02-08,17
All,Vietnam,16,108,2020-02-08,13
All,Russia,60,90,2020-02-08,2
Qinghai,China,35.7452,95.9956,2020-02-08,18
Macau,China,22.1667,113.55,2020-02-08,10
Tibet,China,31.6927,88.0924,2020-02-08,1
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-08,3
All,Thailand,15,101,2020-02-09,32
All,Japan,36,138,2020-02-09,26
All,Singapore,1.2833,103.8333,2020-02-09,40
All,Nepal,28.1667,84.25,2020-02-09,1
All,Malaysia,2.5,112.5,2020-02-09,16
British Columbia,Canada,49.2827,-123.1207,2020-02-09,4
New South Wales,Australia,-33.8688,151.2093,2020-02-09,4
Victoria,Australia,-37.8136,144.9631,2020-02-09,4
Queensland,Australia,-28.0167,153.4,2020-02-09,5
All,Cambodia,11.55,104.9167,2020-02-09,1
All,Sri Lanka,7,81,2020-02-09,1
All,Germany,51,9,2020-02-09,14
All,Finland,64,26,2020-02-09,1
All,United Arab Emirates,24,54,2020-02-09,7
All,Philippines,13,122,2020-02-09,3
All,India,21,78,2020-02-09,3
All,Italy,43,12,2020-02-09,3
All,Sweden,63,16,2020-02-09,1
All,Spain,40,-4,2020-02-09,2
South Australia,Australia,-34.9285,138.6007,2020-02-09,2
All,Belgium,50.8333,4,2020-02-09,1
Ontario,Canada,51.2538,-85.3232,2020-02-09,3
Hubei,China,30.9756,112.2707,2020-02-09,29631
All,"Korea, South",36,128,2020-02-09,25
France,France,46.2276,2.2137,2020-02-09,11
Guangdong,China,23.3417,113.4244,2020-02-09,1131
Henan,China,33.882,113.614,2020-02-09,1033
Zhejiang,China,29.1832,120.0934,2020-02-09,1075
Hunan,China,27.6104,111.7088,2020-02-09,838
Anhui,China,31.8257,117.2264,2020-02-09,779
Jiangxi,China,27.614,115.7221,2020-02-09,740
Shandong,China,36.3427,118.1498,2020-02-09,444
Diamond Princess,Cruise Ship,35.4437,139.638,2020-02-09,64
Jiangsu,China,32.9711,119.455,2020-02-09,468
Chongqing,China,30.0572,107.874,2020-02-09,468
Sichuan,China,30.6171,102.7103,2020-02-09,386
Heilongjiang,China,47.862,127.7615,2020-02-09,307
Beijing,China,40.1824,116.4142,2020-02-09,326
Shanghai,China,31.202,121.4491,2020-02-09,293
Hebei,China,39.549,116.1306,2020-02-09,206
Fujian,China,26.0789,117.9874,2020-02-09,250
Guangxi,China,23.8298,108.7881,2020-02-09,195
Shaanxi,China,35.1917,108.8701,2020-02-09,208
Yunnan,China,24.974,101.487,2020-02-09,141
Hainan,China,19.1959,109.7453,2020-02-09,131
Guizhou,China,26.8154,106.8748,2020-02-09,99
Tianjin,China,39.3054,117.323,2020-02-09,91
Shanxi,China,37.5777,112.2922,2020-02-09,119
Gansu,China,37.8099,101.0583,2020-02-09,83
Hong Kong,China,22.3,114.2,2020-02-09,29
Liaoning,China,41.2956,122.6085,2020-02-09,107
Jilin,China,43.6661,126.1923,2020-02-09,78
Xinjiang,China,41.1129,85.2401,2020-02-09,45
Inner Mongolia,China,44.0935,113.9448,2020-02-09,54
Ningxia,China,37.2692,106.1655,2020-02-09,45
All,Taiwan*,23.7,121,2020-02-09,18
All,Vietnam,16,108,2020-02-09,13
All,Russia,60,90,2020-02-09,2
Qinghai,China,35.7452,95.9956,2020-02-09,18
Macau,China,22.1667,113.55,2020-02-09,10
Tibet,China,31.6927,88.0924,2020-02-09,1
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-09,3
All,Thailand,15,101,2020-02-10,32
All,Japan,36,138,2020-02-10,26
All,Singapore,1.2833,103.8333,2020-02-10,45
All,Nepal,28.1667,84.25,2020-02-10,1
All,Malaysia,2.5,112.5,2020-02-10,18
British Columbia,Canada,49.2827,-123.1207,2020-02-10,4
New South Wales,Australia,-33.8688,151.2093,2020-02-10,4
Victoria,Australia,-37.8136,144.9631,2020-02-10,4
Queensland,Australia,-28.0167,153.4,2020-02-10,5
All,Cambodia,11.55,104.9167,2020-02-10,1
All,Sri Lanka,7,81,2020-02-10,1
All,Germany,51,9,2020-02-10,14
All,Finland,64,26,2020-02-10,1
All,United Arab Emirates,24,54,2020-02-10,8
All,Philippines,13,122,2020-02-10,3
All,India,21,78,2020-02-10,3
All,Italy,43,12,2020-02-10,3
All,Sweden,63,16,2020-02-10,1
All,Spain,40,-4,2020-02-10,2
South Australia,Australia,-34.9285,138.6007,2020-02-10,2
All,Belgium,50.8333,4,2020-02-10,1
Ontario,Canada,51.2538,-85.3232,2020-02-10,3
Hubei,China,30.9756,112.2707,2020-02-10,31728
All,"Korea, South",36,128,2020-02-10,27
France,France,46.2276,2.2137,2020-02-10,11
Guangdong,China,23.3417,113.4244,2020-02-10,1159
Henan,China,33.882,113.614,2020-02-10,1073
Zhejiang,China,29.1832,120.0934,2020-02-10,1092
Hunan,China,27.6104,111.7088,2020-02-10,879
Anhui,China,31.8257,117.2264,2020-02-10,830
Jiangxi,China,27.614,115.7221,2020-02-10,771
Shandong,China,36.3427,118.1498,2020-02-10,466
Diamond Princess,Cruise Ship,35.4437,139.638,2020-02-10,135
Jiangsu,China,32.9711,119.455,2020-02-10,492
Chongqing,China,30.0572,107.874,2020-02-10,486
Sichuan,China,30.6171,102.7103,2020-02-10,405
Heilongjiang,China,47.862,127.7615,2020-02-10,331
Beijing,China,40.1824,116.4142,2020-02-10,337
Shanghai,China,31.202,121.4491,2020-02-10,299
Hebei,China,39.549,116.1306,2020-02-10,218
Fujian,China,26.0789,117.9874,2020-02-10,261
Guangxi,China,23.8298,108.7881,2020-02-10,210
Shaanxi,China,35.1917,108.8701,2020-02-10,213
Yunnan,China,24.974,101.487,2020-02-10,149
Hainan,China,19.1959,109.7453,2020-02-10,138
Guizhou,China,26.8154,106.8748,2020-02-10,109
Tianjin,China,39.3054,117.323,2020-02-10,95
Shanxi,China,37.5777,112.2922,2020-02-10,119
Gansu,China,37.8099,101.0583,2020-02-10,83
Hong Kong,China,22.3,114.2,2020-02-10,38
Liaoning,China,41.2956,122.6085,2020-02-10,108
Jilin,China,43.6661,126.1923,2020-02-10,80
Xinjiang,China,41.1129,85.2401,2020-02-10,49
Inner Mongolia,China,44.0935,113.9448,2020-02-10,58
Ningxia,China,37.2692,106.1655,2020-02-10,49
All,Taiwan*,23.7,121,2020-02-10,18
All,Vietnam,16,108,2020-02-10,14
All,Russia,60,90,2020-02-10,2
Qinghai,China,35.7452,95.9956,2020-02-10,18
Macau,China,22.1667,113.55,2020-02-10,10
Tibet,China,31.6927,88.0924,2020-02-10,1
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-10,8
All,Thailand,15,101,2020-02-11,33
